abarner/template-dataset	19	11	globi:abarner/template-dataset	Jorrit H. Poelen. 2014. Species associations manually extracted from literature.	globi	https://github.com/abarner/template-dataset/archive/4bdb2493d4a6a9c36e864b1a2e3bab40459a1098.zip	2018-09-06T22:05:14.632Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	1268	225564	globi:millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records	no citation	globi	https://zenodo.org/record/258222/files/millerse/Dapstrom-integrated-database-and-portal-for-fish-stomach-records-v1.0.zip	2018-09-06T22:09:57.639Z
millerse/Diseases-of-Coffee-in-Porto-Rico	14	13	globi:millerse/Diseases-of-Coffee-in-Porto-Rico	Sarah E Miller. 5/17/2016. Text gathered from Fawcett, George L. Fungus Diseases of Coffee in Porto Rico. 1915. doi:10.5962/bhl.title.37321	globi	https://zenodo.org/record/258221/files/millerse/Diseases-of-Coffee-in-Porto-Rico-v1.0.zip	2018-09-06T22:05:45.763Z
millerse/Ecological-Database-of-the-World-s-Insect-Pathogens	7049	34179	globi:millerse/Ecological-Database-of-the-World-s-Insect-Pathogens	Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.	globi	https://zenodo.org/record/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip	2018-09-06T22:18:26.580Z
millerse/Feeding-Niches-of-Hummingbirds-in-a-Trinidad-Valley	61	191	globi:millerse/Feeding-Niches-of-Hummingbirds-in-a-Trinidad-Valley	Sarah E Miller. 5/24/2015. Text gathered from Snow, Barbara K., and D. W. Snow. Feeding niches of hummingbirds in a Trinidad valley. The Journal of Animal Ecology (1972): 471-485.	globi	https://zenodo.org/record/258219/files/millerse/Feeding-Niches-of-Hummingbirds-in-a-Trinidad-Valley-v1.0.zip	2018-09-06T22:51:30.144Z
millerse/Fishes-of-Basrah-Province-Iraq	61	97	globi:millerse/Fishes-of-Basrah-Province-Iraq	Sarah E Miller. 12/20/2016. Species associations manually extracted from Mhaisen, F.T., Ali, A.H. and Khamees, N.R., Checklists of Protozoans and Myxozoans of Freshwater and Marine Fishes of Basrah Province, Iraq.	globi	https://zenodo.org/record/258218/files/millerse/Fishes-of-Basrah-Province-Iraq-v1.0.zip	2018-09-06T22:58:49.669Z
millerse/Flea-Collection	179	464	globi:millerse/Flea-Collection	Sarah E Miller. 7/7/2016. Text gathered from various flea texts.	globi	https://zenodo.org/record/258217/files/millerse/Flea-Collection-v1.0.zip	2018-09-06T23:00:20.376Z
millerse/Flowers-and-insects-lists-of-visitors-to-four-hundred-and-fifty-three-flowers	1032	2651	globi:millerse/Flowers-and-insects-lists-of-visitors-to-four-hundred-and-fifty-three-flowers	Sarah E Miller. 6/25/2015. Species associations manually extracted from Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson.	globi	https://zenodo.org/record/258216/files/millerse/Flowers-and-insects-lists-of-visitors-to-four-hundred-and-fifty-three-flowers-v1.0.zip	2018-09-06T22:06:19.012Z
millerse/Fly-parasites	65	96	globi:millerse/Fly-parasites	Sarah E. Miller.  04/14/2015.  Information extracted from litterature Wharton, Robert A, and Paul M Marsh. New World Opiinae (Hymenoptera: Braconidae) Parasitic on Tephritidae (Diptera). Journal of the Washington Academy of Sciences 68 (1978): 21. http://www.biodiversitylibrary.org/part/50699.	globi	https://zenodo.org/record/258215/files/millerse/Fly-parasites-v1.0.zip	2018-09-06T22:51:26.981Z
millerse/Fossil-snake	11	48	globi:millerse/Fossil-snake	Sarah E Miller. 12/21/2016. Species associations extracted from Smith, K., Scanferla, A. 2016. Fossil snake preserving three trophic levels and evidence for an ontogenetic dietary shifts. Palaeobiodiversity and Palaeoenvironments. doi: 10.1007/s12549-016-0244-1	globi	https://zenodo.org/record/258214/files/millerse/Fossil-snake-v1.0.zip	2018-09-06T22:51:59.745Z
millerse/grazers-of-North-American-aquatic-plants	488	1125	globi:millerse/grazers-of-North-American-aquatic-plants	Sarah E Miller. 5/16/2016. Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	globi	https://zenodo.org/record/582289/files/millerse/grazers-of-North-American-aquatic-plants-V1.0.zip	2018-09-06T22:04:56.955Z
millerse/Greystock-et-al.-2015	20	32	globi:millerse/Greystock-et-al.-2015	Sarah E Miller. 9/19/2016. Species associations extracted from Graystock, P., Blane, E.J., McFrederick, Q.S., Goulson, D. and Hughes, W.O., 2016. Do managed bees drive parasite spread and emergence in wild bees?. International Journal for Parasitology: Parasites and Wildlife, 5(1), pp.64-75.	globi	https://zenodo.org/record/258213/files/millerse/Greystock-et-al.-2015-v1.0.zip	2018-09-06T22:06:25.111Z
millerse/Host-plant-and-distribution-records	47	50	globi:millerse/Host-plant-and-distribution-records	Sarah E. Miller. 04/14/2015.  Information extracted from litterature Aluja, Martín and Piñero, Jaime and López, Maurilio and Ruíz, César and Zúñiga, Alberto and Piedra, Enrique and Díaz-Fleischer, Francisco and Sivinski, John. New Host Plant and Distribution Records in Mexico for Anastrepha Spp., Toxotrypana Curvicauda Gerstacker, Rhagoletis Zoqui Bush, Rhagoletis Sp., and Hexachaeta Sp. (Diptera: Tephritidae). Proceedings of the Entomological Society of Washington 102 (2000): 2000. http://www.biodiversitylibrary.org/part/54830.	globi	https://zenodo.org/record/259822/files/millerse/Host-plant-and-distribution-records-v1.0.zip	2018-09-06T22:19:23.195Z
millerse/Hummingbird-and-Flower-Interactions	133	256	globi:millerse/Hummingbird-and-Flower-Interactions	Sarah E Miller. 6/26/2015. https://www.desertmuseum.org/pollination/hummingbirds.php	globi	https://zenodo.org/record/258212/files/millerse/Hummingbird-and-Flower-Interactions-v1.0.zip	2018-09-06T22:10:38.515Z
millerse/Insect-Herbivores-on-Goldenrods-Solidago-altissima	13	104	globi:millerse/Insect-Herbivores-on-Goldenrods-Solidago-altissima	Sarah E Miller. 3/25/2015. Species associations manually extracted from literature Root R. Insect Herbivores on Goldenrods (Solidago altissima) in the Finger Lakes Region, New York, USA (Dick_Root.7.13)	globi	https://zenodo.org/record/258211/files/millerse/Insect-Herbivores-on-Goldenrods-Solidago-altissima-v1.0.zip	2018-09-06T22:18:22.435Z
millerse/Interaction-data-by-SEM	358	395	globi:millerse/Interaction-data-by-SEM	Sarah E Miller. 2/4/2015. Species associations manually extracted from literature.	globi	https://zenodo.org/record/258210/files/millerse/Interaction-data-by-SEM-v1.0.zip	2018-09-06T22:59:18.377Z
millerse/Jstor-Collecton	310	367	globi:millerse/Jstor-Collecton	Sarah E Miller. 9/3/2015. Species associations manually extracted from JSTOR.	globi	https://zenodo.org/record/258209/files/millerse/Jstor-Collecton-v1.0.zip	2018-09-06T22:51:39.846Z
millerse/Lara-C.-2006	13	41	globi:millerse/Lara-C.-2006	Sarah E Miller. 5/24/2016. Text gathered from Lara, C. (2006). Temporal dynamics of flower use by hummingbirds in a highland temperate forest in Mexico. Ecoscience, 13(1), 23-29.	globi	https://zenodo.org/record/258208/files/millerse/Lara-C.-2006-v1.0.zip	2018-09-06T22:51:24.775Z
millerse/Lice	971	4167	globi:millerse/Lice	Sarah E Miller. 06/17/2015. Durden, Lance A., and Guy A. Musser. The Sucking Lice (Insecta, Anoplura) of the World : A Taxonomic Checklist with Records of Mammalian Hosts and Geographical Distributions. Bulletin of the AMNH ; No. 218. New York: American Museum of Natural History, 1994. Web.	globi	https://github.com/millerse/Lice/archive/82aaea4eac0281c202bf20b12c5c4d0947e7936a.zip	2018-09-06T22:51:36.292Z
millerse/Lichenous	2687	2316	globi:millerse/Lichenous	Sarah E Miller. 3/22/2016. Species associations extracted from Lawrey, J. D. & P. Diederich. 2016. Lichenicolous fungi – worldwide checklist, including isolated cultures and sequences available. URL: http://www.lichenicolous.net [1/3/2017].	globi	https://zenodo.org/record/545807/files/millerse/Lichenous-v2.0.0.zip	2018-09-06T22:51:22.549Z
millerse/parasitic-plant-connection	276	215	globi:millerse/parasitic-plant-connection	Sarah E Miller. 9/15/2016. Species associations extracted from http://parasiticplants.siu.edu/index.html.	globi	https://zenodo.org/record/258206/files/millerse/parasitic-plant-connection-v1.0.zip	2018-09-06T22:58:56.910Z
millerse/Plant-ant-webs	124	362	globi:millerse/Plant-ant-webs	Sarah E Miller. 6/18/2015. Species associations manually extracted from datasets https://www.nceas.ucsb.edu/interactionweb/resources.html.	globi	https://zenodo.org/record/258205/files/millerse/Plant-ant-webs-v1.0.zip	2018-09-06T22:59:10.261Z
millerse/Plant-Disease-Survey	525	747	globi:millerse/Plant-Disease-Survey	Sarah E Miller. 5/17/2016. Distribution, Symptoms and Control of Some of the More Important Plant Diseases. Beltsville, Md.: Plant Disease Survey, Division of Mycology and Disease Survey, Bureau of Plant Industry, Soils, and Agricultural Engineering, Agricultural Research Administration, United States Department of Agriculture, 1953.	globi	https://zenodo.org/record/258204/files/millerse/Plant-Disease-Survey-v1.0.zip	2018-09-06T22:10:34.227Z
millerse/Plant-Herbivore-Web	198	474	globi:millerse/Plant-Herbivore-Web	Sarah E Miller. 6/18/2015. Species associations manually extracted from datasets https://www.nceas.ucsb.edu/interactionweb/resources.html.	globi	https://zenodo.org/record/258203/files/millerse/Plant-Herbivore-Web-v1.0.zip	2018-09-06T22:51:19.866Z
millerse/Plant-Pollinator-Web	1670	5244	globi:millerse/Plant-Pollinator-Web	Sarah E Miller. 6/19/2015. Species associations manually extracted from datasets https://www.nceas.ucsb.edu/interactionweb/resources.html.	globi	https://zenodo.org/record/258201/files/millerse/Plant-Pollinator-Web-v1.0.zip	2018-09-06T22:51:34.122Z
millerse/PLANT-SEED-DISPERSER-WEBS	222	851	globi:millerse/PLANT-SEED-DISPERSER-WEBS	Sarah E Miller. 6/20/2015. Species associations manually extracted from datasets https://www.nceas.ucsb.edu/interactionweb/resources.html.	globi	https://zenodo.org/record/258200/files/millerse/PLANT-SEED-DISPERSER-WEBS-v1.0.zip	2018-09-06T23:00:06.688Z
millerse/Pollination-Collection	955	3343	globi:millerse/Pollination-Collection	Sarah E Miller. 5/30/2016. Interations from various papers.	globi	https://zenodo.org/record/258199/files/millerse/Pollination-Collection-v1.0.zip	2018-09-06T22:58:18.356Z
millerse/Seaweed	206	1832	globi:millerse/Seaweed	Sarah E Miller. 9/2/2015. Byrnes, Jarrett Edward; Reed, Daniel C; Cardinale, Bradley Joseph; Cavanaugh, Kyle C; Holbrook, Sally J; Schmitt, Russell J (2012-02-27): SBC LTER: Reef: Feeding relationships for kelp forest species. Santa Barbara Coastal LTER; Long Term Ecological Research Network. http://dx.doi.org/10.6073/pasta/0873e69e238051cb67f28f6025f53da3	globi	https://zenodo.org/record/258198/files/millerse/Seaweed-v1.0.zip	2018-09-06T22:53:00.555Z
millerse/Serengeti	144	592	globi:millerse/Serengeti	Sarah E Miller. 7/27/2015. Baskerville, E.B. et al. (2011) Spatial guilds in the Serengeti food web revealed by a Bayesian group model. PLoS Comp. Biol. 7, e1002321	globi	https://zenodo.org/record/258197/files/millerse/Serengeti-v1.0.zip	2018-09-06T22:51:11.445Z
millerse/Seton-1929	2	1	globi:millerse/Seton-1929	Sarah E Miller. 11/5/2015. Interaction gathered from Seton, E.T. (1929) Lives of Game Animals. Doubleday, Doran & Co., Garden City N.Y., 506 pp.	globi	https://zenodo.org/record/258192/files/millerse/Seton-1929-v1.0.zip	2018-09-06T22:05:08.849Z
millerse/Smithsonian-Repository-Interactions	359	435	globi:millerse/Smithsonian-Repository-Interactions	Sarah E Miller. 4/20/2015. Species associations manually extracted from various papers and articles from site https://repository.si.edu	globi	https://zenodo.org/record/258191/files/millerse/Smithsonian-Repository-Interactions-v1.0.zip	2018-09-06T22:05:12.160Z
millerse/The-Butterflies-of-North-America	525	469	globi:millerse/The-Butterflies-of-North-America	Sarah E. Miller. 04/14/2015.  Extracted from literature Scott, J.A. 1986.  The Butterflies of North America.  Stanford University Press, Stanford, CA	globi	https://zenodo.org/record/258190/files/millerse/The-Butterflies-of-North-America-v1.0.zip	2018-09-06T22:05:26.375Z
